territory_id,datum,year,month,hcp_tier,rep_tenure,calls,samples_dropped,digital_touches,competitor_share,market_access,seasonality_idx,base_rx,rx_volume
TER_147,2014-01-31,2014,1,2,5,6,9,1,0.1,4,1.06,567.93,473.13
TER_147,2014-02-28,2014,2,2,5,4,6,3,0.355,4,1.104,567.93,306.74
TER_147,2014-03-31,2014,3,2,5,7,13,2,0.13,4,1.12,567.93,548.96
TER_147,2014-04-30,2014,4,2,5,8,16,0,0.723,4,1.104,567.93,329.9
TER_147,2014-05-31,2014,5,2,5,6,5,5,0.472,4,1.06,567.93,337.18
TER_147,2014-06-30,2014,6,2,5,12,17,5,0.787,4,1.0,567.93,437.92
TER_147,2014-07-31,2014,7,2,5,7,11,6,0.283,4,0.94,567.93,430.51
TER_147,2014-08-31,2014,8,2,5,5,9,0,0.597,4,0.896,567.93,283.18
TER_147,2014-09-30,2014,9,2,5,7,9,3,0.707,4,0.88,567.93,300.55
TER_147,2014-10-31,2014,10,2,5,10,15,7,0.285,4,0.896,567.93,524.81
TER_147,2014-11-30,2014,11,2,5,9,14,4,0.1,4,0.94,567.93,564.57
TER_147,2014-12-31,2014,12,2,5,11,18,3,0.298,4,1.0,567.93,526.6
TER_147,2015-01-31,2015,1,2,5,11,17,7,0.477,4,1.06,567.93,520.21
TER_147,2015-02-28,2015,2,2,5,4,3,2,0.428,4,1.104,567.93,269.15
TER_147,2015-03-31,2015,3,2,5,5,4,5,0.746,4,1.12,567.93,237.7
TER_147,2015-04-30,2015,4,2,5,10,11,6,0.85,4,1.104,567.93,362.41
TER_147,2015-05-31,2015,5,2,5,7,13,3,0.55,4,1.06,567.93,418.63
TER_147,2015-06-30,2015,6,2,5,9,13,7,0.109,4,1.0,567.93,543.49
TER_147,2015-07-31,2015,7,2,5,9,12,6,0.345,4,0.94,567.93,498.25
TER_147,2015-08-31,2015,8,2,5,8,12,3,0.1,4,0.896,567.93,481.07
TER_147,2015-09-30,2015,9,2,5,6,10,3,0.336,4,0.88,567.93,342.34
TER_147,2015-10-31,2015,10,2,5,9,13,3,0.545,4,0.896,567.93,420.28
TER_147,2015-11-30,2015,11,2,5,9,13,8,0.614,4,0.94,567.93,380.35
TER_147,2015-12-31,2015,12,2,5,12,20,6,0.159,4,1.0,567.93,674.05
TER_147,2016-01-31,2016,1,2,5,12,20,8,0.1,4,1.06,567.93,655.31
TER_147,2016-02-29,2016,2,2,5,3,4,0,0.227,4,1.104,567.93,313.75
TER_147,2016-03-31,2016,3,2,5,9,13,6,0.137,4,1.12,567.93,504.71
TER_147,2016-04-30,2016,4,2,5,3,5,4,0.135,4,1.104,567.93,365.58
TER_147,2016-05-31,2016,5,2,5,12,19,3,0.695,4,1.06,567.93,541.05
TER_147,2016-06-30,2016,6,2,5,8,10,8,0.394,4,1.0,567.93,465.25
TER_147,2016-07-31,2016,7,2,5,5,5,4,0.283,4,0.94,567.93,363.05
TER_147,2016-08-31,2016,8,2,5,7,9,1,0.1,4,0.896,567.93,481.62
TER_147,2016-09-30,2016,9,2,5,10,14,9,0.748,4,0.88,567.93,349.51
TER_147,2016-10-31,2016,10,2,5,7,13,8,0.233,4,0.896,567.93,469.07
TER_147,2016-11-30,2016,11,2,5,12,17,9,0.142,4,0.94,567.93,673.51
TER_147,2016-12-31,2016,12,2,5,6,8,3,0.587,4,1.0,567.93,301.57
TER_147,2017-01-31,2017,1,2,5,8,14,4,0.652,4,1.06,567.93,351.42
TER_147,2017-02-28,2017,2,2,5,5,7,1,0.446,4,1.104,567.93,310.7
TER_147,2017-03-31,2017,3,2,5,8,11,3,0.241,4,1.12,567.93,451.55
TER_147,2017-04-30,2017,4,2,5,7,10,8,0.278,4,1.104,567.93,474.34
TER_147,2017-05-31,2017,5,2,5,9,13,3,0.635,4,1.06,567.93,406.16
TER_147,2017-06-30,2017,6,2,5,6,10,3,0.189,4,1.0,567.93,499.36
TER_147,2017-07-31,2017,7,2,5,7,12,5,0.625,4,0.94,567.93,343.55
TER_147,2017-08-31,2017,8,2,5,11,15,4,0.1,4,0.896,567.93,496.37
TER_147,2017-09-30,2017,9,2,5,8,10,1,0.399,4,0.88,567.93,394.11
TER_147,2017-10-31,2017,10,2,5,9,10,8,0.737,4,0.896,567.93,337.38
TER_147,2017-11-30,2017,11,2,5,5,9,1,0.175,4,0.94,567.93,438.41
TER_147,2017-12-31,2017,12,2,5,9,12,5,0.346,4,1.0,567.93,447.24
TER_147,2018-01-31,2018,1,2,5,3,3,2,0.1,4,1.06,567.93,373.52
TER_147,2018-02-28,2018,2,2,5,7,11,3,0.607,4,1.104,567.93,327.83
TER_147,2018-03-31,2018,3,2,5,6,9,4,0.618,4,1.12,567.93,350.72
TER_147,2018-04-30,2018,4,2,5,6,11,10,0.399,4,1.104,567.93,405.54
TER_147,2018-05-31,2018,5,2,5,9,10,6,0.366,4,1.06,567.93,440.19
TER_147,2018-06-30,2018,6,2,5,8,12,3,0.223,4,1.0,567.93,458.24
TER_147,2018-07-31,2018,7,2,5,7,11,3,0.424,4,0.94,567.93,412.01
TER_147,2018-08-31,2018,8,2,5,11,19,7,0.392,4,0.896,567.93,540.67
TER_147,2018-09-30,2018,9,2,5,8,9,8,0.518,4,0.88,567.93,386.86
TER_147,2018-10-31,2018,10,2,5,7,9,4,0.589,4,0.896,567.93,337.33
TER_147,2018-11-30,2018,11,2,5,7,13,4,0.85,4,0.94,567.93,251.51
TER_147,2018-12-31,2018,12,2,5,9,12,8,0.1,4,1.0,567.93,535.81
TER_147,2019-01-31,2019,1,2,5,7,11,4,0.403,4,1.06,567.93,400.11
TER_147,2019-02-28,2019,2,2,5,8,8,8,0.718,4,1.104,567.93,299.69
TER_147,2019-03-31,2019,3,2,5,6,11,2,0.22,4,1.12,567.93,481.17
TER_147,2019-04-30,2019,4,2,5,2,0,0,0.367,4,1.104,567.93,214.3
TER_147,2019-05-31,2019,5,2,5,9,11,7,0.575,4,1.06,567.93,400.33
TER_147,2019-06-30,2019,6,2,5,7,11,4,0.381,4,1.0,567.93,402.4
TER_147,2019-07-31,2019,7,2,5,5,8,3,0.117,4,0.94,567.93,397.28
TER_147,2019-08-31,2019,8,2,5,12,19,6,0.706,4,0.896,567.93,473.5
TER_147,2019-09-30,2019,9,2,5,9,11,6,0.297,4,0.88,567.93,463.47
TER_147,2019-10-31,2019,10,2,5,5,9,5,0.286,4,0.896,567.93,406.24
TER_148,2014-01-31,2014,1,2,5,11,16,10,0.604,3,1.06,604.42,459.92
TER_148,2014-02-28,2014,2,2,5,9,12,7,0.602,3,1.104,604.42,405.75
TER_148,2014-03-31,2014,3,2,5,9,12,5,0.267,3,1.12,604.42,531.83
TER_148,2014-04-30,2014,4,2,5,14,23,8,0.362,3,1.104,604.42,646.59
TER_148,2014-05-31,2014,5,2,5,5,5,4,0.114,3,1.06,604.42,426.54
TER_148,2014-06-30,2014,6,2,5,6,7,3,0.176,3,1.0,604.42,420.37
TER_148,2014-07-31,2014,7,2,5,7,9,6,0.356,3,0.94,604.42,396.22
TER_148,2014-08-31,2014,8,2,5,6,8,2,0.128,3,0.896,604.42,473.18
TER_148,2014-09-30,2014,9,2,5,12,20,5,0.272,3,0.88,604.42,601.44
TER_148,2014-10-31,2014,10,2,5,13,23,8,0.102,3,0.896,604.42,656.87
TER_148,2014-11-30,2014,11,2,5,7,13,5,0.279,3,0.94,604.42,453.37
TER_148,2014-12-31,2014,12,2,5,6,9,4,0.145,3,1.0,604.42,452.01
TER_148,2015-01-31,2015,1,2,5,7,9,4,0.37,3,1.06,604.42,415.38
TER_148,2015-02-28,2015,2,2,5,6,7,0,0.489,3,1.104,604.42,281.49
TER_148,2015-03-31,2015,3,2,5,7,10,3,0.1,3,1.12,604.42,523.91
TER_148,2015-04-30,2015,4,2,5,9,17,4,0.293,3,1.104,604.42,531.1
TER_148,2015-05-31,2015,5,2,5,11,16,8,0.561,3,1.06,604.42,502.55
TER_148,2015-06-30,2015,6,2,5,4,4,2,0.536,3,1.0,604.42,289.37
TER_148,2015-07-31,2015,7,2,5,12,19,4,0.584,3,0.94,604.42,460.84
TER_148,2015-08-31,2015,8,2,5,7,10,9,0.363,3,0.896,604.42,415.46
TER_148,2015-09-30,2015,9,2,5,9,10,4,0.309,3,0.88,604.42,448.19
TER_148,2015-10-31,2015,10,2,5,9,15,4,0.1,3,0.896,604.42,550.98
TER_148,2015-11-30,2015,11,2,5,9,17,6,0.111,3,0.94,604.42,579.63
TER_148,2015-12-31,2015,12,2,5,12,14,8,0.287,3,1.0,604.42,542.89
TER_148,2016-01-31,2016,1,2,5,11,15,5,0.28,3,1.06,604.42,528.06
TER_148,2016-02-29,2016,2,2,5,13,19,6,0.536,3,1.104,604.42,497.19
TER_148,2016-03-31,2016,3,2,5,8,8,6,0.81,3,1.12,604.42,255.09
TER_148,2016-04-30,2016,4,2,5,8,10,1,0.503,3,1.104,604.42,385.99
TER_148,2016-05-31,2016,5,2,5,9,16,5,0.279,3,1.06,604.42,525.35
TER_148,2016-06-30,2016,6,2,5,10,17,10,0.842,3,1.0,604.42,413.25
TER_148,2016-07-31,2016,7,2,5,15,22,10,0.333,3,0.94,604.42,702.21
TER_148,2016-08-31,2016,8,2,5,9,10,6,0.427,3,0.896,604.42,434.44
TER_148,2016-09-30,2016,9,2,5,8,10,4,0.1,3,0.88,604.42,515.22
TER_148,2016-10-31,2016,10,2,5,6,11,1,0.309,3,0.896,604.42,428.68
TER_148,2016-11-30,2016,11,2,5,11,18,12,0.612,3,0.94,604.42,460.24
TER_148,2016-12-31,2016,12,2,5,4,7,3,0.1,3,1.0,604.42,381.16
TER_148,2017-01-31,2017,1,2,5,16,21,9,0.1,3,1.06,604.42,708.1
TER_148,2017-02-28,2017,2,2,5,8,12,0,0.246,3,1.104,604.42,411.88
TER_148,2017-03-31,2017,3,2,5,8,12,1,0.61,3,1.12,604.42,374.31
TER_148,2017-04-30,2017,4,2,5,6,7,6,0.708,3,1.104,604.42,327.41
TER_148,2017-05-31,2017,5,2,5,8,12,5,0.499,3,1.06,604.42,419.81
TER_148,2017-06-30,2017,6,2,5,12,17,13,0.146,3,1.0,604.42,602.07
TER_148,2017-07-31,2017,7,2,5,6,7,2,0.393,3,0.94,604.42,364.16
TER_148,2017-08-31,2017,8,2,5,8,11,2,0.461,3,0.896,604.42,359.19
TER_148,2017-09-30,2017,9,2,5,5,7,2,0.1,3,0.88,604.42,498.65
TER_148,2017-10-31,2017,10,2,5,3,2,1,0.372,3,0.896,604.42,223.88
TER_148,2017-11-30,2017,11,2,5,12,19,9,0.529,3,0.94,604.42,500.19
TER_148,2017-12-31,2017,12,2,5,6,6,6,0.256,3,1.0,604.42,430.84
TER_148,2018-01-31,2018,1,2,5,10,13,5,0.408,3,1.06,604.42,545.73
TER_148,2018-02-28,2018,2,2,5,15,23,12,0.396,3,1.104,604.42,623.77
TER_148,2018-03-31,2018,3,2,5,12,18,8,0.578,3,1.12,604.42,494.82
TER_148,2018-04-30,2018,4,2,5,4,3,1,0.431,3,1.104,604.42,273.6
TER_148,2018-05-31,2018,5,2,5,8,14,9,0.533,3,1.06,604.42,451.96
TER_148,2018-06-30,2018,6,2,5,3,5,1,0.404,3,1.0,604.42,293.38
TER_148,2018-07-31,2018,7,2,5,9,15,7,0.348,3,0.94,604.42,477.23
TER_148,2018-08-31,2018,8,2,5,10,16,4,0.101,3,0.896,604.42,594.49
TER_148,2018-09-30,2018,9,2,5,8,12,2,0.1,3,0.88,604.42,524.8
TER_148,2018-10-31,2018,10,2,5,13,16,10,0.511,3,0.896,604.42,531.78
TER_148,2018-11-30,2018,11,2,5,6,10,2,0.708,3,0.94,604.42,228.01
TER_148,2018-12-31,2018,12,2,5,4,4,4,0.106,3,1.0,604.42,371.68
TER_148,2019-01-31,2019,1,2,5,11,17,6,0.85,3,1.06,604.42,372.56
TER_148,2019-02-28,2019,2,2,5,8,12,3,0.282,3,1.104,604.42,487.21
TER_148,2019-03-31,2019,3,2,5,16,24,6,0.249,3,1.12,604.42,688.15
TER_148,2019-04-30,2019,4,2,5,4,4,4,0.326,3,1.104,604.42,351.24
TER_148,2019-05-31,2019,5,2,5,8,11,4,0.231,3,1.06,604.42,484.46
TER_148,2019-06-30,2019,6,2,5,5,6,6,0.282,3,1.0,604.42,401.09
TER_148,2019-07-31,2019,7,2,5,12,17,5,0.505,3,0.94,604.42,536.81
TER_148,2019-08-31,2019,8,2,5,5,9,2,0.747,3,0.896,604.42,245.32
TER_148,2019-09-30,2019,9,2,5,11,17,6,0.494,3,0.88,604.42,534.53
TER_148,2019-10-31,2019,10,2,5,11,16,11,0.212,3,0.896,604.42,589.98
TER_149,2014-01-31,2014,1,2,3,5,5,4,0.237,6,1.06,705.5,447.81
TER_149,2014-02-28,2014,2,2,3,7,9,2,0.507,6,1.104,705.5,411.23
TER_149,2014-03-31,2014,3,2,3,8,10,3,0.85,6,1.12,705.5,323.43
TER_149,2014-04-30,2014,4,2,3,7,9,6,0.403,6,1.104,705.5,442.33
TER_149,2014-05-31,2014,5,2,3,5,5,2,0.177,6,1.06,705.5,436.35
TER_149,2014-06-30,2014,6,2,3,7,9,8,0.527,6,1.0,705.5,475.03
TER_149,2014-07-31,2014,7,2,3,8,11,0,0.254,6,0.94,705.5,521.07
TER_149,2014-08-31,2014,8,2,3,13,19,4,0.325,6,0.896,705.5,584.3
TER_149,2014-09-30,2014,9,2,3,14,19,8,0.504,6,0.88,705.5,618.66
TER_149,2014-10-31,2014,10,2,3,6,6,1,0.277,6,0.896,705.5,382.73
TER_149,2014-11-30,2014,11,2,3,6,11,4,0.394,6,0.94,705.5,508.36
TER_149,2014-12-31,2014,12,2,3,9,14,8,0.841,6,1.0,705.5,422.44
TER_149,2015-01-31,2015,1,2,3,4,2,2,0.335,6,1.06,705.5,291.6
TER_149,2015-02-28,2015,2,2,3,4,6,1,0.202,6,1.104,705.5,401.06
TER_149,2015-03-31,2015,3,2,3,2,4,2,0.61,6,1.12,705.5,278.36
TER_149,2015-04-30,2015,4,2,3,8,11,4,0.301,6,1.104,705.5,450.11
TER_149,2015-05-31,2015,5,2,3,7,13,4,0.394,6,1.06,705.5,503.29
TER_149,2015-06-30,2015,6,2,3,6,10,4,0.377,6,1.0,705.5,475.35
TER_149,2015-07-31,2015,7,2,3,9,15,6,0.509,6,0.94,705.5,492.95
TER_149,2015-08-31,2015,8,2,3,8,11,5,0.1,6,0.896,705.5,595.85
TER_149,2015-09-30,2015,9,2,3,8,13,3,0.276,6,0.88,705.5,498.79
TER_149,2015-10-31,2015,10,2,3,5,7,3,0.446,6,0.896,705.5,450.23
TER_149,2015-11-30,2015,11,2,3,4,5,3,0.558,6,0.94,705.5,309.74
TER_149,2015-12-31,2015,12,2,3,6,8,4,0.711,6,1.0,705.5,291.24
TER_149,2016-01-31,2016,1,2,3,6,11,4,0.406,6,1.06,705.5,475.26
TER_149,2016-02-29,2016,2,2,3,13,19,12,0.168,6,1.104,705.5,739.69
TER_149,2016-03-31,2016,3,2,3,9,14,5,0.267,6,1.12,705.5,590.29
TER_149,2016-04-30,2016,4,2,3,3,6,0,0.517,6,1.104,705.5,331.92
TER_149,2016-05-31,2016,5,2,3,7,9,5,0.581,6,1.06,705.5,414.88
TER_149,2016-06-30,2016,6,2,3,5,8,3,0.631,6,1.0,705.5,293.87
TER_149,2016-07-31,2016,7,2,3,11,15,12,0.56,6,0.94,705.5,533.6
TER_149,2016-08-31,2016,8,2,3,7,6,4,0.586,6,0.896,705.5,366.91
TER_149,2016-09-30,2016,9,2,3,7,10,1,0.559,6,0.88,705.5,409.13
TER_149,2016-10-31,2016,10,2,3,12,21,8,0.188,6,0.896,705.5,666.37
TER_149,2016-11-30,2016,11,2,3,5,9,4,0.528,6,0.94,705.5,369.69
TER_149,2016-12-31,2016,12,2,3,3,4,2,0.415,6,1.0,705.5,349.18
TER_149,2017-01-31,2017,1,2,3,4,6,2,0.757,6,1.06,705.5,252.81
TER_149,2017-02-28,2017,2,2,3,7,10,6,0.408,6,1.104,705.5,484.15
TER_149,2017-03-31,2017,3,2,3,5,8,4,0.235,6,1.12,705.5,492.29
TER_149,2017-04-30,2017,4,2,3,5,9,6,0.351,6,1.104,705.5,421.2
TER_149,2017-05-31,2017,5,2,3,10,12,4,0.592,6,1.06,705.5,426.58
TER_149,2017-06-30,2017,6,2,3,5,9,0,0.233,6,1.0,705.5,473.31
TER_149,2017-07-31,2017,7,2,3,10,15,7,0.264,6,0.94,705.5,555.11
TER_149,2017-08-31,2017,8,2,3,14,18,6,0.535,6,0.896,705.5,536.72
TER_149,2017-09-30,2017,9,2,3,6,11,5,0.657,6,0.88,705.5,358.0
TER_149,2017-10-31,2017,10,2,3,8,9,4,0.472,6,0.896,705.5,458.25
TER_149,2017-11-30,2017,11,2,3,11,16,6,0.1,6,0.94,705.5,720.94
TER_149,2017-12-31,2017,12,2,3,7,12,3,0.5,6,1.0,705.5,450.01
TER_149,2018-01-31,2018,1,2,3,7,15,5,0.572,6,1.06,705.5,464.18
TER_149,2018-02-28,2018,2,2,3,13,19,8,0.356,6,1.104,705.5,634.18
TER_149,2018-03-31,2018,3,2,3,12,19,7,0.454,6,1.12,705.5,611.96
TER_149,2018-04-30,2018,4,2,3,9,14,5,0.47,6,1.104,705.5,517.06
TER_149,2018-05-31,2018,5,2,3,6,7,3,0.652,6,1.06,705.5,362.15
TER_149,2018-06-30,2018,6,2,3,6,12,3,0.527,6,1.0,705.5,422.08
TER_149,2018-07-31,2018,7,2,3,9,13,4,0.1,6,0.94,705.5,610.66
TER_149,2018-08-31,2018,8,2,3,5,9,1,0.337,6,0.896,705.5,357.87
TER_149,2018-09-30,2018,9,2,3,10,14,4,0.177,6,0.88,705.5,577.49
TER_149,2018-10-31,2018,10,2,3,8,11,5,0.547,6,0.896,705.5,473.25
TER_149,2018-11-30,2018,11,2,3,4,5,5,0.358,6,0.94,705.5,378.63
TER_149,2018-12-31,2018,12,2,3,6,9,2,0.55,6,1.0,705.5,417.12
TER_149,2019-01-31,2019,1,2,3,2,3,0,0.499,6,1.06,705.5,320.06
TER_149,2019-02-28,2019,2,2,3,6,7,2,0.307,6,1.104,705.5,413.52
TER_149,2019-03-31,2019,3,2,3,6,8,3,0.482,6,1.12,705.5,335.8
TER_149,2019-04-30,2019,4,2,3,8,10,4,0.479,6,1.104,705.5,474.67
TER_149,2019-05-31,2019,5,2,3,6,5,4,0.461,6,1.06,705.5,425.47
TER_149,2019-06-30,2019,6,2,3,6,7,4,0.573,6,1.0,705.5,340.72
TER_149,2019-07-31,2019,7,2,3,4,7,0,0.405,6,0.94,705.5,357.87
TER_149,2019-08-31,2019,8,2,3,4,2,2,0.506,6,0.896,705.5,321.07
TER_149,2019-09-30,2019,9,2,3,7,9,5,0.359,6,0.88,705.5,473.14
TER_149,2019-10-31,2019,10,2,3,4,7,3,0.538,6,0.896,705.5,324.54
TER_150,2014-01-31,2014,1,2,2,7,8,1,0.276,4,1.06,525.06,339.56
TER_150,2014-02-28,2014,2,2,2,13,17,9,0.676,4,1.104,525.06,439.5
TER_150,2014-03-31,2014,3,2,2,6,10,1,0.168,4,1.12,525.06,430.61
TER_150,2014-04-30,2014,4,2,2,10,14,7,0.216,4,1.104,525.06,492.45
TER_150,2014-05-31,2014,5,2,2,4,3,8,0.468,4,1.06,525.06,241.21
TER_150,2014-06-30,2014,6,2,2,4,7,2,0.287,4,1.0,525.06,317.44
TER_150,2014-07-31,2014,7,2,2,8,12,1,0.463,4,0.94,525.06,328.21
TER_150,2014-08-31,2014,8,2,2,4,7,4,0.522,4,0.896,525.06,240.52
TER_150,2014-09-30,2014,9,2,2,4,8,3,0.477,4,0.88,525.06,287.38
TER_150,2014-10-31,2014,10,2,2,11,15,10,0.323,4,0.896,525.06,473.93
TER_150,2014-11-30,2014,11,2,2,7,12,7,0.47,4,0.94,525.06,382.94
TER_150,2014-12-31,2014,12,2,2,6,9,2,0.736,4,1.0,525.06,181.97
TER_150,2015-01-31,2015,1,2,2,8,7,5,0.256,4,1.06,525.06,399.75
TER_150,2015-02-28,2015,2,2,2,10,11,7,0.429,4,1.104,525.06,422.81
TER_150,2015-03-31,2015,3,2,2,4,6,4,0.227,4,1.12,525.06,317.54
TER_150,2015-04-30,2015,4,2,2,4,3,2,0.414,4,1.104,525.06,236.65
TER_150,2015-05-31,2015,5,2,2,10,11,7,0.698,4,1.06,525.06,317.09
TER_150,2015-06-30,2015,6,2,2,6,8,3,0.85,4,1.0,525.06,210.82
TER_150,2015-07-31,2015,7,2,2,7,11,4,0.231,4,0.94,525.06,383.23
TER_150,2015-08-31,2015,8,2,2,4,7,1,0.177,4,0.896,525.06,345.95
TER_150,2015-09-30,2015,9,2,2,3,3,3,0.394,4,0.88,525.06,217.14
TER_150,2015-10-31,2015,10,2,2,7,12,5,0.373,4,0.896,525.06,348.85
TER_150,2015-11-30,2015,11,2,2,8,11,3,0.316,4,0.94,525.06,384.52
TER_150,2015-12-31,2015,12,2,2,2,2,2,0.183,4,1.0,525.06,232.63
TER_150,2016-01-31,2016,1,2,2,5,7,3,0.568,4,1.06,525.06,213.09
TER_150,2016-02-29,2016,2,2,2,10,15,10,0.199,4,1.104,525.06,477.78
TER_150,2016-03-31,2016,3,2,2,10,12,4,0.655,4,1.12,525.06,326.15
TER_150,2016-04-30,2016,4,2,2,1,0,0,0.601,4,1.104,525.06,91.75
TER_150,2016-05-31,2016,5,2,2,11,14,6,0.247,4,1.06,525.06,440.58
TER_150,2016-06-30,2016,6,2,2,9,12,4,0.417,4,1.0,525.06,313.91
TER_150,2016-07-31,2016,7,2,2,12,23,7,0.421,4,0.94,525.06,529.87
TER_150,2016-08-31,2016,8,2,2,9,12,2,0.434,4,0.896,525.06,353.72
TER_150,2016-09-30,2016,9,2,2,4,1,4,0.106,4,0.88,525.06,279.73
TER_150,2016-10-31,2016,10,2,2,7,8,7,0.638,4,0.896,525.06,270.44
TER_150,2016-11-30,2016,11,2,2,5,7,0,0.581,4,0.94,525.06,238.26
TER_150,2016-12-31,2016,12,2,2,13,20,5,0.221,4,1.0,525.06,577.76
TER_150,2017-01-31,2017,1,2,2,4,8,1,0.491,4,1.06,525.06,238.4
TER_150,2017-02-28,2017,2,2,2,6,3,1,0.219,4,1.104,525.06,308.48
TER_150,2017-03-31,2017,3,2,2,6,10,2,0.229,4,1.12,525.06,397.19
TER_150,2017-04-30,2017,4,2,2,5,9,4,0.483,4,1.104,525.06,359.89
TER_150,2017-05-31,2017,5,2,2,4,8,1,0.1,4,1.06,525.06,366.64
TER_150,2017-06-30,2017,6,2,2,7,9,6,0.303,4,1.0,525.06,337.66
TER_150,2017-07-31,2017,7,2,2,5,7,8,0.597,4,0.94,525.06,244.74
TER_150,2017-08-31,2017,8,2,2,6,8,4,0.381,4,0.896,525.06,371.43
TER_150,2017-09-30,2017,9,2,2,9,16,4,0.47,4,0.88,525.06,368.45
TER_150,2017-10-31,2017,10,2,2,8,11,7,0.129,4,0.896,525.06,470.12
TER_150,2017-11-30,2017,11,2,2,8,9,7,0.56,4,0.94,525.06,343.25
TER_150,2017-12-31,2017,12,2,2,5,9,0,0.85,4,1.0,525.06,165.85
TER_150,2018-01-31,2018,1,2,2,7,8,4,0.191,4,1.06,525.06,389.21
TER_150,2018-02-28,2018,2,2,2,8,10,7,0.402,4,1.104,525.06,369.3
TER_150,2018-03-31,2018,3,2,2,2,0,3,0.375,4,1.12,525.06,161.8
TER_150,2018-04-30,2018,4,2,2,10,14,3,0.654,4,1.104,525.06,434.25
TER_150,2018-05-31,2018,5,2,2,8,9,4,0.338,4,1.06,525.06,314.31
TER_150,2018-06-30,2018,6,2,2,2,0,0,0.221,4,1.0,525.06,121.18
TER_150,2018-07-31,2018,7,2,2,10,15,9,0.511,4,0.94,525.06,383.02
TER_150,2018-08-31,2018,8,2,2,3,4,0,0.315,4,0.896,525.06,190.16
TER_150,2018-09-30,2018,9,2,2,5,7,3,0.158,4,0.88,525.06,312.0
TER_150,2018-10-31,2018,10,2,2,8,11,5,0.24,4,0.896,525.06,437.64
TER_150,2018-11-30,2018,11,2,2,13,20,8,0.452,4,0.94,525.06,459.42
TER_150,2018-12-31,2018,12,2,2,5,11,0,0.498,4,1.0,525.06,220.76
TER_150,2019-01-31,2019,1,2,2,8,13,3,0.85,4,1.06,525.06,288.95
TER_150,2019-02-28,2019,2,2,2,6,7,2,0.301,4,1.104,525.06,291.98
TER_150,2019-03-31,2019,3,2,2,10,13,11,0.223,4,1.12,525.06,538.55
TER_150,2019-04-30,2019,4,2,2,8,12,6,0.844,4,1.104,525.06,280.49
TER_150,2019-05-31,2019,5,2,2,5,6,4,0.216,4,1.06,525.06,352.62
TER_150,2019-06-30,2019,6,2,2,10,17,3,0.1,4,1.0,525.06,474.55
TER_150,2019-07-31,2019,7,2,2,5,6,1,0.573,4,0.94,525.06,246.23
TER_150,2019-08-31,2019,8,2,2,8,13,2,0.393,4,0.896,525.06,357.42
TER_150,2019-09-30,2019,9,2,2,6,5,3,0.177,4,0.88,525.06,340.19
TER_150,2019-10-31,2019,10,2,2,7,12,4,0.499,4,0.896,525.06,363.54
TER_151,2014-01-31,2014,1,2,6,13,18,10,0.405,7,1.06,765.2,738.06
TER_151,2014-02-28,2014,2,2,6,7,8,0,0.427,7,1.104,765.2,486.94
TER_151,2014-03-31,2014,3,2,6,6,10,4,0.72,7,1.12,765.2,471.46
TER_151,2014-04-30,2014,4,2,6,7,11,4,0.346,7,1.104,765.2,567.17
TER_151,2014-05-31,2014,5,2,6,4,3,2,0.345,7,1.06,765.2,402.96
TER_151,2014-06-30,2014,6,2,6,8,12,4,0.288,7,1.0,765.2,585.44
TER_151,2014-07-31,2014,7,2,6,13,15,15,0.39,7,0.94,765.2,685.11
TER_151,2014-08-31,2014,8,2,6,6,6,4,0.369,7,0.896,765.2,501.06
TER_151,2014-09-30,2014,9,2,6,5,6,4,0.524,7,0.88,765.2,401.29
TER_151,2014-10-31,2014,10,2,6,6,9,1,0.454,7,0.896,765.2,474.4
TER_151,2014-11-30,2014,11,2,6,9,13,4,0.136,7,0.94,765.2,681.36
TER_151,2014-12-31,2014,12,2,6,4,3,1,0.533,7,1.0,765.2,399.73
TER_151,2015-01-31,2015,1,2,6,5,11,2,0.439,7,1.06,765.2,496.8
TER_151,2015-02-28,2015,2,2,6,8,10,4,0.448,7,1.104,765.2,553.82
TER_151,2015-03-31,2015,3,2,6,9,11,4,0.533,7,1.12,765.2,526.6
TER_151,2015-04-30,2015,4,2,6,6,10,4,0.405,7,1.104,765.2,495.06
TER_151,2015-05-31,2015,5,2,6,11,19,10,0.1,7,1.06,765.2,759.39
TER_151,2015-06-30,2015,6,2,6,16,24,5,0.471,7,1.0,765.2,786.15
TER_151,2015-07-31,2015,7,2,6,4,4,3,0.375,7,0.94,765.2,499.86
TER_151,2015-08-31,2015,8,2,6,12,18,5,0.531,7,0.896,765.2,602.03
TER_151,2015-09-30,2015,9,2,6,7,9,6,0.1,7,0.88,765.2,576.76
TER_151,2015-10-31,2015,10,2,6,6,6,9,0.199,7,0.896,765.2,569.51
TER_151,2015-11-30,2015,11,2,6,6,11,4,0.403,7,0.94,765.2,508.53
TER_151,2015-12-31,2015,12,2,6,9,15,4,0.353,7,1.0,765.2,569.61
TER_151,2016-01-31,2016,1,2,6,8,11,2,0.425,7,1.06,765.2,531.83
TER_151,2016-02-29,2016,2,2,6,6,9,4,0.662,7,1.104,765.2,441.77
TER_151,2016-03-31,2016,3,2,6,13,18,7,0.375,7,1.12,765.2,725.52
TER_151,2016-04-30,2016,4,2,6,5,7,1,0.319,7,1.104,765.2,496.57
TER_151,2016-05-31,2016,5,2,6,7,11,4,0.468,7,1.06,765.2,525.44
